32, 6, true, 1 
64, 6, true, 6 
96, 6, true, 11 
128, 6, true, 16 
160, 6, true, 21 
192, 6, true, 28 
224, 6, true, 34 
256, 6, true, 34 
288, 6, true, 34 
320, 6, true, 34 
352, 6, true, 34 
384, 6, true, 107 
416, 6, true, 110 
448, 6, true, 138 
480, 6, true, 168 
544, 6, true, 535 
31, 7, true, 1 
32, 7, true, 1 
33, 7, true, 1 
63, 7, true, 6 
64, 7, true, 6 
65, 7, true, 6 
95, 7, true, 11 
96, 7, true, 11 
97, 7, true, 11 
127, 7, true, 16 
128, 7, true, 16 
129, 7, true, 16 
159, 7, true, 21 
160, 7, true, 21 
161, 7, true, 21 
191, 7, true, 28 
192, 7, true, 28 
193, 7, true, 28 
223, 7, true, 34 
224, 7, true, 34 
225, 7, true, 34 
255, 7, true, 34 
256, 7, true, 34 
257, 7, true, 34 
287, 7, true, 34 
288, 7, true, 34 
289, 7, true, 34 
319, 7, true, 34 
320, 7, true, 34 
321, 7, true, 34 
351, 7, true, 34 
352, 7, true, 34 
353, 7, true, 34 
383, 7, true, 107 
384, 7, true, 107 
385, 7, true, 107 
415, 7, true, 110 
416, 7, true, 110 
417, 7, true, 110 
447, 7, true, 138 
448, 7, true, 138 
449, 7, true, 138 
479, 7, true, 168 
480, 7, true, 168 
481, 7, true, 168 
543, 7, true, 535 
544, 7, true, 535 
545, 7, true, 535 
30, 8, true, 1 
31, 8, true, 1 
32, 8, true, 1 
33, 8, true, 1 
34, 8, true, 1 
62, 8, true, 6 
63, 8, true, 6 
64, 8, true, 6 
65, 8, true, 6 
66, 8, true, 6 
94, 8, true, 11 
95, 8, true, 11 
96, 8, true, 11 
97, 8, true, 11 
98, 8, true, 11 
126, 8, true, 16 
127, 8, true, 16 
128, 8, true, 16 
129, 8, true, 16 
130, 8, true, 16 
158, 8, true, 21 
159, 8, true, 21 
160, 8, true, 21 
161, 8, true, 21 
162, 8, true, 21 
190, 8, true, 28 
191, 8, true, 28 
192, 8, true, 28 
193, 8, true, 28 
194, 8, true, 28 
222, 8, true, 34 
223, 8, true, 34 
224, 8, true, 34 
225, 8, true, 34 
226, 8, true, 34 
254, 8, true, 34 
255, 8, true, 34 
256, 8, true, 34 
257, 8, true, 34 
258, 8, true, 34 
286, 8, true, 34 
287, 8, true, 34 
288, 8, true, 34 
289, 8, true, 34 
290, 8, true, 34 
318, 8, true, 34 
319, 8, true, 34 
320, 8, true, 34 
321, 8, true, 34 
322, 8, true, 34 
350, 8, true, 34 
351, 8, true, 34 
352, 8, true, 34 
353, 8, true, 34 
354, 8, true, 34 
